dataset,sample,topic,frame_offset,timestamp_ns,cluster_id,point_count,voxel_count,bbox_min_x_m,bbox_min_y_m,bbox_min_z_m,bbox_max_x_m,bbox_max_y_m,bbox_max_z_m,bbox_center_x_m,bbox_center_y_m,bbox_center_z_m,bbox_size_x_m,bbox_size_y_m,bbox_size_z_m,bbox_volume_m3
Multi-LiDAR Multi-UAV,HolybroStdn01_mid360_livox,/mid360/livox/lidar,902,1690899095460664156,3,123,36,-2.622,5.654,4.637,2.792,7.007,4.996,0.085,6.3305,4.8165,5.414,1.353,0.359,2.6297
Multi-LiDAR Multi-UAV,HolybroStdn01_mid360_livox,/mid360/livox/lidar,902,1690899095460664156,4,70,25,-2.407,-2.983,1.526,-2.016,0.226,3.464,-2.2115,-1.3785,2.495,0.391,3.209,1.938,2.4316
Multi-LiDAR Multi-UAV,HolybroStdn01_mid360_livox,/mid360/livox/lidar,1354,1690899099990844846,0,1235,13,-1.003,-0.548,-0.084,0.0,0.178,0.005,-0.5015,-0.185,-0.0395,1.003,0.726,0.089,0.0648
Multi-LiDAR Multi-UAV,HolybroStdn01_mid360_livox,/mid360/livox/lidar,1354,1690899099990844846,1,59,25,4.935,-3.701,-0.159,6.56,2.693,-0.021,5.7475,-0.504,-0.09,1.625,6.394,0.138,1.4339
Multi-LiDAR Multi-UAV,HolybroStdn01_mid360_livox,/mid360/livox/lidar,1354,1690899099990844846,2,31,10,2.874,2.804,-0.159,4.362,4.135,-0.039,3.618,3.4695,-0.099,1.488,1.331,0.12,0.2377
Multi-LiDAR Multi-UAV,HolybroStdn01_mid360_livox,/mid360/livox/lidar,1354,1690899099990844846,3,28,10,0.852,-3.267,-0.159,2.561,-2.389,-0.042,1.7065,-2.828,-0.1005,1.709,0.878,0.117,0.1756
Multi-LiDAR Multi-UAV,HolybroStdn01_mid360_livox,/mid360/livox/lidar,1354,1690899099990844846,4,27,4,-2.01,-0.454,-0.129,-1.632,-0.03,0.011,-1.821,-0.242,-0.059,0.378,0.424,0.14,0.0224
Multi-LiDAR Multi-UAV,HolybroStdn01_mid360_livox,/mid360/livox/lidar,1805,1690899104490840361,0,291,69,-2.588,-4.734,3.884,2.814,-2.435,4.956,0.113,-3.5845,4.42,5.402,2.299,1.072,13.3134
Multi-LiDAR Multi-UAV,HolybroStdn01_mid360_livox,/mid360/livox/lidar,1805,1690899104490840361,1,288,88,-5.089,-4.252,4.332,-2.859,0.63,4.93,-3.974,-1.811,4.631,2.23,4.882,0.598,6.5103
Multi-LiDAR Multi-UAV,HolybroStdn01_mid360_livox,/mid360/livox/lidar,1805,1690899104490840361,2,152,30,-3.088,2.969,4.641,0.884,5.108,4.999,-1.102,4.0385,4.82,3.972,2.139,0.358,3.0416
Multi-LiDAR Multi-UAV,HolybroStdn01_mid360_livox,/mid360/livox/lidar,1805,1690899104490840361,3,29,10,-2.171,-1.171,1.665,-2.019,0.08,2.407,-2.095,-0.5455,2.036,0.152,1.251,0.742,0.1411
Multi-LiDAR Multi-UAV,HolybroStdn01_mid360_livox,/mid360/livox/lidar,2257,1690899109010787225,0,47,21,2.456,2.817,-0.162,4.926,4.158,0.073,3.691,3.4875,-0.0445,2.47,1.341,0.235,0.7784
Multi-LiDAR Multi-UAV,HolybroStdn01_mid360_livox,/mid360/livox/lidar,2257,1690899109010787225,1,44,7,0.553,-4.47,-0.168,2.043,-4.176,-0.099,1.298,-4.323,-0.1335,1.49,0.294,0.069,0.0302
Multi-LiDAR Multi-UAV,HolybroStdn01_mid360_livox,/mid360/livox/lidar,2257,1690899109010787225,2,43,12,0.86,-3.218,-0.165,2.561,-2.396,-0.036,1.7105,-2.807,-0.1005,1.701,0.822,0.129,0.1804
Multi-LiDAR Multi-UAV,HolybroStdn01_mid360_livox,/mid360/livox/lidar,2257,1690899109010787225,3,42,6,-0.601,-1.084,-0.056,0.01,-0.512,0.003,-0.2955,-0.798,-0.0265,0.611,0.572,0.059,0.0206
Multi-LiDAR Multi-UAV,HolybroStdn01_mid360_livox,/mid360/livox/lidar,2708,1690899113520993343,0,304,44,-3.07,2.821,4.161,0.806,4.893,4.999,-1.132,3.857,4.58,3.876,2.072,0.838,6.73
Multi-LiDAR Multi-UAV,HolybroStdn01_mid360_livox,/mid360/livox/lidar,2708,1690899113520993343,1,291,88,-4.778,-3.908,3.931,-1.655,0.616,4.937,-3.2165,-1.646,4.434,3.123,4.524,1.006,14.2132
Multi-LiDAR Multi-UAV,HolybroStdn01_mid360_livox,/mid360/livox/lidar,2708,1690899113520993343,2,50,8,0.275,-4.179,4.536,2.043,-3.996,4.908,1.159,-4.0875,4.722,1.768,0.183,0.372,0.1204
Multi-LiDAR Multi-UAV,HolybroStdn01_mid360_livox,/mid360/livox/lidar,3160,1690899118040921755,0,1056,21,-1.116,-1.105,-0.073,0.0,0.175,0.127,-0.558,-0.465,0.027,1.116,1.28,0.2,0.2857
Multi-LiDAR Multi-UAV,HolybroStdn01_mid360_livox,/mid360/livox/lidar,3160,1690899118040921755,1,198,101,0.856,-4.483,-0.118,7.599,2.777,0.261,4.2275,-0.853,0.0715,6.743,7.26,0.379,18.5536
Multi-LiDAR Multi-UAV,HolybroStdn01_mid360_livox,/mid360/livox/lidar,3160,1690899118040921755,2,50,5,-2.017,-0.494,-0.084,-1.634,-0.049,0.195,-1.8255,-0.2715,0.0555,0.383,0.445,0.279,0.0476
Multi-LiDAR Multi-UAV,HolybroStdn01_mid360_livox,/mid360/livox/lidar,3160,1690899118040921755,3,47,19,2.412,3.924,-0.106,4.99,4.163,0.347,3.701,4.0435,0.1205,2.578,0.239,0.453,0.2791
Multi-LiDAR Multi-UAV,HolybroStdn01_mid360_livox,/mid360/livox/lidar,3160,1690899118040921755,4,34,6,-0.251,-2.631,-0.04,0.274,-2.305,0.054,0.0115,-2.468,0.007,0.525,0.326,0.094,0.0161
Multi-LiDAR Multi-UAV,HolybroStdn01_mid360_livox,/mid360/livox/lidar,3160,1690899118040921755,5,33,8,0.463,-4.41,-0.042,1.36,-4.179,0.07,0.9115,-4.2945,0.014,0.897,0.231,0.112,0.0232
Multi-LiDAR Multi-UAV,HolybroStdn01_mid360_livox,/mid360/livox/lidar,3160,1690899118040921755,6,32,26,7.087,-3.325,0.16,9.732,2.685,0.245,8.4095,-0.32,0.2025,2.645,6.01,0.085,1.3512
